property_id,title,description,area_sqft,location,bedrooms,bathrooms,property_type,amenities,listing_date,image_url,price_usd
UK0884,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,5335,"Leeds, UK",6,4,Apartment,"Garage, Backyard, Smart Home System, Fireplace, Central AC",2024-06-23,https://images.pexels.com/photos/17174767/pexels-photo-17174767.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1369767.0
UK0885,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2910,"Liverpool, UK",4,3,Condo,"Solar Panels, Smart Home System, Security System, Fireplace",2025-09-25,https://images.pexels.com/photos/7031408/pexels-photo-7031408.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1403807.0
UK0886,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,2229,"Bristol, UK",3,4,Condo,"Solar Panels, Fireplace, Walk-in Closet, Backyard, Smart Home System, Swimming Pool",2025-11-03,https://images.pexels.com/photos/1115804/pexels-photo-1115804.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,969961.0
UK0887,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,4418,"Oxford, UK",4,4,Townhouse,"Swimming Pool, Fireplace, Smart Home System, Garage, Walk-in Closet, Central AC",2024-11-26,https://images.pexels.com/photos/323780/pexels-photo-323780.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1434913.0
UK0888,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,3571,"Cambridge, UK",2,3,Apartment,"Solar Panels, Fireplace, Garage, Central AC",2024-10-26,https://images.pexels.com/photos/1974596/pexels-photo-1974596.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1036294.0
UK0889,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2496,"Nottingham, UK",5,3,Villa,"Swimming Pool, Solar Panels, Backyard, Walk-in Closet, Security System",2025-09-07,https://images.pexels.com/photos/26812639/pexels-photo-26812639.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,190674.0
UK0890,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,4613,"Sheffield, UK",3,3,Villa,"Central AC, Backyard, Security System",2025-04-05,https://images.pexels.com/photos/36006588/pexels-photo-36006588.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,261063.0
UK0891,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,2492,"London, UK",2,3,Villa,"Fireplace, Security System, Garage, Walk-in Closet",2025-07-08,https://images.pexels.com/photos/7031604/pexels-photo-7031604.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,852130.0
UK0892,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,3878,"Manchester, UK",2,5,Single Family Home,"Walk-in Closet, Backyard, Swimming Pool",2024-11-19,https://images.pexels.com/photos/8963083/pexels-photo-8963083.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,295532.0
UK0893,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,2772,"Birmingham, UK",6,4,Single Family Home,"Walk-in Closet, Fireplace, Garage, Solar Panels, Security System, Backyard",2025-09-21,https://images.pexels.com/photos/2079234/pexels-photo-2079234.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1105869.0
UK0894,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,4188,"Leeds, UK",4,4,Townhouse,"Walk-in Closet, Garage, Security System, Backyard, Solar Panels",2024-12-10,https://images.pexels.com/photos/3665354/pexels-photo-3665354.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1556041.0
UK0895,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,1649,"Liverpool, UK",6,2,Condo,"Central AC, Security System, Garage, Fireplace, Backyard, Walk-in Closet",2024-05-29,https://images.pexels.com/photos/8134846/pexels-photo-8134846.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1843188.0
UK0896,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,1733,"Bristol, UK",5,2,Villa,"Solar Panels, Walk-in Closet, Garage",2024-11-29,https://images.pexels.com/photos/3016321/pexels-photo-3016321.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1800592.0
UK0897,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2455,"Oxford, UK",4,3,Villa,"Swimming Pool, Central AC, Walk-in Closet, Backyard, Garage",2025-04-22,https://images.pexels.com/photos/206172/pexels-photo-206172.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,100225.0
UK0898,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,5315,"Cambridge, UK",6,5,Villa,"Solar Panels, Backyard, Swimming Pool",2025-10-08,https://images.pexels.com/photos/7031595/pexels-photo-7031595.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1206344.0
UK0899,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2166,"Nottingham, UK",4,2,Condo,"Smart Home System, Backyard, Walk-in Closet, Swimming Pool, Garage, Solar Panels",2025-03-02,https://images.pexels.com/photos/5563473/pexels-photo-5563473.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,442218.0
UK0900,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,3342,"Sheffield, UK",5,4,Townhouse,"Walk-in Closet, Solar Panels, Swimming Pool, Central AC, Smart Home System",2024-12-15,https://images.pexels.com/photos/1022936/pexels-photo-1022936.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1474972.0
UK0901,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,4988,"London, UK",3,2,Penthouse,"Walk-in Closet, Central AC, Fireplace, Swimming Pool",2024-11-24,https://images.pexels.com/photos/280229/pexels-photo-280229.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,546150.0
UK0902,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,2614,"Manchester, UK",6,5,Condo,"Solar Panels, Fireplace, Walk-in Closet",2024-09-24,https://images.pexels.com/photos/7031405/pexels-photo-7031405.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,242761.0
UK0903,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,3486,"Birmingham, UK",5,4,Penthouse,"Backyard, Security System, Walk-in Closet",2024-09-14,https://images.pexels.com/photos/15827510/pexels-photo-15827510.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,522078.0
UK0904,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,1452,"Leeds, UK",3,5,Apartment,"Security System, Fireplace, Walk-in Closet, Central AC, Swimming Pool",2025-03-16,https://images.pexels.com/photos/2972969/pexels-photo-2972969.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1632558.0
UK0905,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,3366,"Liverpool, UK",2,2,Single Family Home,"Walk-in Closet, Fireplace, Solar Panels, Central AC, Smart Home System",2024-11-09,https://images.pexels.com/photos/5252546/pexels-photo-5252546.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1751006.0
UK0906,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,4569,"Bristol, UK",5,3,Single Family Home,"Backyard, Walk-in Closet, Security System, Smart Home System",2024-08-01,https://images.pexels.com/photos/5644339/pexels-photo-5644339.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1296262.0
UK0907,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,3192,"Oxford, UK",5,2,Villa,"Walk-in Closet, Solar Panels, Smart Home System, Swimming Pool, Backyard, Central AC",2024-08-07,https://images.pexels.com/photos/323781/pexels-photo-323781.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,859287.0
UK0908,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,5168,"Cambridge, UK",2,4,Condo,"Walk-in Closet, Fireplace, Backyard, Central AC, Swimming Pool",2025-01-02,https://images.pexels.com/photos/11549989/pexels-photo-11549989.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1772794.0
UK0909,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,1801,"Nottingham, UK",2,4,Penthouse,"Smart Home System, Security System, Central AC, Backyard, Fireplace",2025-03-16,https://images.pexels.com/photos/358636/pexels-photo-358636.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1230854.0
UK0910,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,5096,"Sheffield, UK",5,3,Condo,"Solar Panels, Fireplace, Backyard, Security System, Swimming Pool",2024-01-23,https://images.pexels.com/photos/13203193/pexels-photo-13203193.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1206175.0
UK0911,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2960,"London, UK",6,5,Condo,"Solar Panels, Walk-in Closet, Garage",2024-11-11,https://images.pexels.com/photos/3571200/pexels-photo-3571200.png?auto=compress&cs=tinysrgb&h=650&w=940,1104569.0
UK0912,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,2705,"Manchester, UK",5,2,Townhouse,"Walk-in Closet, Solar Panels, Smart Home System, Garage, Fireplace",2025-03-09,https://images.pexels.com/photos/7031407/pexels-photo-7031407.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,949712.0
UK0913,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,910,"Birmingham, UK",5,5,Condo,"Security System, Smart Home System, Solar Panels, Central AC",2025-10-13,https://images.pexels.com/photos/8134817/pexels-photo-8134817.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1373138.0
UK0914,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,5224,"Leeds, UK",3,5,Villa,"Swimming Pool, Security System, Garage, Smart Home System",2025-09-30,https://images.pexels.com/photos/7031413/pexels-photo-7031413.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,398825.0
UK0915,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,3822,"Liverpool, UK",3,2,Townhouse,"Backyard, Swimming Pool, Security System, Garage",2025-01-24,https://images.pexels.com/photos/26812642/pexels-photo-26812642.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1138172.0
UK0916,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,4193,"Bristol, UK",4,3,Townhouse,"Swimming Pool, Backyard, Walk-in Closet, Smart Home System, Central AC",2024-07-23,https://images.pexels.com/photos/7587882/pexels-photo-7587882.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1072312.0
UK0917,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,3262,"Oxford, UK",6,3,Condo,"Walk-in Closet, Swimming Pool, Garage, Smart Home System",2024-06-19,https://images.pexels.com/photos/7031406/pexels-photo-7031406.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1591726.0
UK0918,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,4305,"Cambridge, UK",5,4,Townhouse,"Central AC, Smart Home System, Swimming Pool, Backyard, Solar Panels, Security System",2025-08-01,https://images.pexels.com/photos/323775/pexels-photo-323775.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,950319.0
UK0919,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,3678,"Nottingham, UK",3,3,Apartment,"Smart Home System, Fireplace, Backyard, Central AC, Solar Panels, Swimming Pool",2024-05-20,https://images.pexels.com/photos/5213344/pexels-photo-5213344.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,470646.0
UK0920,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,2889,"Sheffield, UK",5,4,Condo,"Security System, Smart Home System, Backyard, Fireplace, Garage",2024-06-23,https://images.pexels.com/photos/18273285/pexels-photo-18273285.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,994591.0
UK0921,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,2910,"London, UK",5,5,Penthouse,"Garage, Smart Home System, Walk-in Closet, Central AC, Fireplace, Swimming Pool",2025-06-25,https://images.pexels.com/photos/7587878/pexels-photo-7587878.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,348102.0
UK0922,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,1660,"Manchester, UK",3,5,Condo,"Swimming Pool, Smart Home System, Garage, Walk-in Closet",2024-06-06,https://images.pexels.com/photos/8134748/pexels-photo-8134748.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1719879.0
UK0923,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,5120,"Birmingham, UK",4,2,Apartment,"Solar Panels, Smart Home System, Swimming Pool, Central AC, Security System",2025-06-01,https://images.pexels.com/photos/13203184/pexels-photo-13203184.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1222386.0
UK0924,Modern Suburban Home,Beautiful modern home located in a prime US neighborhood with high investment potential.,5467,"Leeds, UK",2,5,Penthouse,"Solar Panels, Swimming Pool, Central AC, Backyard, Smart Home System, Security System",2024-10-03,https://images.pexels.com/photos/259588/pexels-photo-259588.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,302670.0
UK0925,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,1685,"Liverpool, UK",6,5,Villa,"Central AC, Walk-in Closet, Security System, Fireplace",2024-02-08,https://images.pexels.com/photos/33162457/pexels-photo-33162457.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1558193.0
UK0926,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,2705,"Bristol, UK",6,5,Condo,"Solar Panels, Backyard, Smart Home System, Swimming Pool, Garage",2025-07-09,https://images.pexels.com/photos/2254182/pexels-photo-2254182.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1825400.0
UK0927,Luxury Family Residence,Beautiful modern home located in a prime US neighborhood with high investment potential.,1860,"Oxford, UK",2,4,Condo,"Central AC, Swimming Pool, Backyard",2025-09-24,https://images.pexels.com/photos/12713155/pexels-photo-12713155.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1189979.0
UK0928,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,5166,"Cambridge, UK",5,2,Single Family Home,"Walk-in Closet, Backyard, Smart Home System, Swimming Pool, Garage",2025-09-27,https://images.pexels.com/photos/12119564/pexels-photo-12119564.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,565122.0
UK0929,Elegant Contemporary Villa,Beautiful modern home located in a prime US neighborhood with high investment potential.,917,"Nottingham, UK",4,3,Single Family Home,"Security System, Fireplace, Swimming Pool, Central AC, Smart Home System, Walk-in Closet",2024-12-08,https://images.pexels.com/photos/1105754/pexels-photo-1105754.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1566786.0
UK0930,Premium Downtown Condo,Beautiful modern home located in a prime US neighborhood with high investment potential.,1157,"Sheffield, UK",5,5,Townhouse,"Solar Panels, Backyard, Smart Home System, Swimming Pool",2024-05-07,https://images.pexels.com/photos/164558/pexels-photo-164558.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,1544763.0
